country,year,model,point,lo80,hi80,lo95,hi95
Bhutan,2038,ARIMAX_best_subset,110.6957229091611,110.49101985603822,110.90042596228399,110.3826566054453,111.0087892128769
Bhutan,2039,ARIMAX_best_subset,111.04775718305405,107.72968643652084,114.36582792958725,105.97320588429503,116.12230848181306
Bhutan,2039,ARIMAX_best_subset,110.62768830546477,110.32238344875067,110.93299316217887,110.16076482025136,111.09461179067819
Bhutan,2039,ARIMAX_best_subset,110.7286587586674,110.51961217682705,110.93770534050773,110.40894960102288,111.0483679163119
Bhutan,2040,ARIMAX_best_subset,111.04775723971086,107.64290647008531,114.45260800933642,105.8404873485741,116.25502713084762
Bhutan,2040,ARIMAX_best_subset,110.64685617878166,110.3383948221816,110.95531753538172,110.17510524357714,111.11860711398619
Bhutan,2040,ARIMAX_best_subset,110.7576363894382,110.54541568747342,110.96985709140299,110.43307283397328,111.08219994490312
Bhutan,2041,ARIMAX_best_subset,111.04775721430309,107.5582839531925,114.53723047541368,105.71106839063808,116.3844460379681
Bhutan,2041,ARIMAX_best_subset,110.66565096821664,110.3545327539843,110.97676918244898,110.18983671990688,111.1414652165264
Bhutan,2041,ARIMAX_best_subset,110.78094042667621,110.56679466878256,110.99508618456986,110.45343275223064,111.10844810112178
Bhutan,2042,ARIMAX_best_subset,111.04775722569721,107.47566558360778,114.61984886778664,105.58471449202723,116.51079995936719
Bhutan,2042,ARIMAX_best_subset,110.68300135997863,110.36990021364993,110.99610250630734,110.20415447872833,111.16184824122894
Bhutan,2042,ARIMAX_best_subset,110.79740277201437,110.58238243064285,111.01242311338588,110.46855753756407,111.12624800646466
Bhutan,2043,ARIMAX_best_subset,111.04775722058751,107.39491535746971,114.70059908370531,105.4612176810032,116.63429676017182
Bhutan,2043,ARIMAX_best_subset,110.69807061300504,110.38368085720916,111.01246036880093,110.21725297364112,111.17888825236896
Bhutan,2043,ARIMAX_best_subset,110.8064368728,110.59120624171325,111.02166750388676,110.4772700279836,111.13560371761642
Bhutan,2044,ARIMAX_best_subset,111.04775722287896,107.3159120102277,114.77960243553021,105.34039248678546,116.75512195897245
Bhutan,2044,ARIMAX_best_subset,110.7102740869531,110.39518880601806,111.02535936788816,110.22839273368196,111.19215544022425
Bhutan,2044,ARIMAX_best_subset,110.80803131093606,110.59280059603486,111.02326202583725,110.4788643379365,111.13719828393562
Bhutan,2045,ARIMAX_best_subset,111.04775722185136,107.23854684581073,114.85696759789198,105.2220726787536,116.8734417649491
Bhutan,2045,ARIMAX_best_subset,110.71927928177074,110.40391754872327,111.0346410148182,110.2369751314789,111.20158343206258
Bhutan,2045,ARIMAX_best_subset,110.80270135387728,110.58728006859245,111.01812263916212,110.47324292862682,111.13215977912775
Bhutan,2046,ARIMAX_best_subset,111.04775722231219,107.16272199800855,114.93279244661582,105.10610858091023,116.98940586371414
Bhutan,2046,ARIMAX_best_subset,110.72499080693122,110.40957648284152,111.04040513102092,110.24260622558107,111.20737538828136
Bhutan,2046,ARIMAX_best_subset,110.79140846472058,110.57535319640533,111.00746373303582,110.46098044609609,111.12183648334506
India,2022,ARIMAX_best_subset,150.92462164279536,146.394936093138,155.45430719245272,143.99706540759448,157.85217787799624
India,2022,ARIMAX_best_subset,151.00330250006644,150.88363977159017,151.1229652285427,150.8202941495553,151.18631085057757
India,2022,ARIMAX_best_subset,151.2290253401353,151.05105030703797,151.40700037323265,150.9568360155724,151.5012146646982
India,2023,ARIMAX_best_subset,150.92462164279536,143.5820024963532,158.26724078923752,139.69505471303606,162.15418857255466
India,2023,ARIMAX_best_subset,150.8538935630403,150.58284434112133,151.12494278495925,150.43935955030005,151.26842757578052
India,2023,ARIMAX_best_subset,151.30697772178107,150.93356105268563,151.6803943908765,150.73588620870336,151.87806923485877
India,2024,ARIMAX_best_subset,150.92462164279536,141.58063637522224,160.26860691036848,136.63422936448416,165.21501392110656
India,2024,ARIMAX_best_subset,150.71827259184423,150.26816561161488,151.16837957207358,150.0298933692222,151.40665181446624
India,2024,ARIMAX_best_subset,151.39751652856268,150.8099990453386,151.98503401178675,150.49898607659645,152.2960469805289
India,2025,ARIMAX_best_subset,150.92462164279536,139.93799042883592,161.9112528567548,134.12201918049539,167.72722410509533
India,2025,ARIMAX_best_subset,150.59569126563835,149.94681841013698,151.24456412113972,149.60332586925426,151.58805666202244
India,2025,ARIMAX_best_subset,151.4979737878923,150.6887955126798,152.3071520631048,150.26044240864204,152.73550516714258
India,2026,ARIMAX_best_subset,150.92462164279536,138.5108361531684,163.3384071324223,131.93937506698916,169.90986821860156
India,2026,ARIMAX_best_subset,150.48538001176962,149.62326097522217,151.34749904831708,149.1668827250051,151.80387729853413
India,2026,ARIMAX_best_subset,151.60598161340675,150.57484855620143,152.63711467061208,150.02899968796055,153.18296353885296
India,2027,ARIMAX_best_subset,150.92462164279536,137.2316279988402,164.61761528675052,129.98299502062883,171.86624826496188
India,2027,ARIMAX_best_subset,150.3866043802455,149.30051563122362,151.47269312926738,148.72557497703733,152.04763378345368
India,2027,ARIMAX_best_subset,151.71944987144389,150.47097645781813,152.96792328506965,149.810074554718,153.62882518816977
India,2028,ARIMAX_best_subset,150.92462164279536,136.06211580816836,165.78712747742236,128.1943804733685,173.6548628122222
India,2028,ARIMAX_best_subset,150.29866881947163,148.9807414210071,151.61659621793615,148.2830727992433,152.31426483969994
India,2028,ARIMAX_best_subset,151.8365445838681,150.37869625181966,153.29439291591652,149.6069579620278,154.0661312057084
India,2029,ARIMAX_best_subset,150.92462164279536,134.97814603107332,166.8710972545174,126.53659175806749,175.31265152752323
India,2029,ARIMAX_best_subset,150.22091521783787,148.6655264066401,151.77630402903563,147.8421533062103,152.59967712946545
India,2029,ARIMAX_best_subset,151.95566715640012,150.2986691492378,153.61266516356244,149.42150738959228,154.48982692320797
India,2030,ARIMAX_best_subset,150.92462164279536,133.96331010193362,167.8859331836571,124.98453413915628,176.86470914643445
India,2030,ARIMAX_best_subset,150.152721009411,148.3560567416183,151.94938527720373,147.40496012966264,152.90048188915938
India,2030,ARIMAX_best_subset,152.07543450102878,150.2309772380229,153.91989176403467,149.25458054266417,154.8962884593934
India,2031,ARIMAX_best_subset,150.92462164279536,133.00585790371184,168.84338538187887,123.52023736336801,178.3290059222227
India,2031,ARIMAX_best_subset,150.0934973254657,148.053223304567,152.1337713463644,146.97316747915568,153.21382717177573
India,2031,ARIMAX_best_subset,152.19466010289136,150.1753064673574,154.21401373842534,149.10632522499304,155.28299498078968
India,2032,ARIMAX_best_subset,150.92462164279536,132.09703287821856,169.75221040737216,122.13030943061364,179.71893385497708
India,2032,ARIMAX_best_subset,150.04268723608294,147.7576932593368,152.32768121282908,146.54809051463909,153.5372839575268
India,2032,ARIMAX_best_subset,152.31233606602115,150.13107330110316,154.49359883093913,148.9763825429643,155.648289589078
India,2033,ARIMAX_best_subset,150.92462164279536,131.23010201323996,170.61914127235076,120.80445308731296,181.04479019827775
India,2033,ARIMAX_best_subset,149.99976408191355,147.46996036483148,152.52956779899563,146.1307631718102,153.8687649920169
India,2033,ARIMAX_best_subset,152.4276161583997,150.09751530313702,154.7577170136624,148.86403441932225,155.99119789747715
India,2034,ARIMAX_best_subset,150.92462164279536,130.3997560356868,171.4494872499039,119.53454850097643,182.3146947846143
India,2034,ARIMAX_best_subset,149.96422989195395,147.19038164457157,152.73807813933632,145.7219950809507,154.2064647029572
India,2034,ARIMAX_best_subset,152.53979986464662,150.0737574342807,155.00584229501254,148.76831342757075,156.3112863017225
India,2035,ARIMAX_best_subset,150.92462164279536,129.6017205047984,172.2475227807923,118.31405847858713,183.5351848070036
India,2035,ARIMAX_best_subset,149.93561388296428,146.91920489188217,152.95202287404638,145.32241442684145,154.5488133390871
India,2035,ARIMAX_best_subset,152.64831744427252,150.0588613180291,155.23777357051594,148.68808604708568,156.60854884145937
India,2036,ARIMAX_best_subset,150.92462164279536,128.83249368526904,173.01674960032167,117.13762757814249,184.71161570744823
India,2036,ARIMAX_best_subset,149.91347103633865,146.6565897854594,153.1703522872179,144.93250099559398,154.89444107708331
India,2036,ARIMAX_best_subset,152.75271598455416,150.05186216788823,155.45356980122008,148.62211652176686,156.88331544734146
India,2037,ARIMAX_best_subset,150.92462164279536,128.0891640725464,173.76007921304432,116.00080303768058,185.84844024791013
India,2037,ARIMAX_best_subset,149.8973807484488,146.40262441113032,153.39213708576727,144.55261215696683,155.24214933993076
India,2037,ARIMAX_best_subset,152.85264642962267,150.05179653724304,155.6534963220023,148.56911616618441,157.13617669306092
India,2038,ARIMAX_best_subset,150.92462164279536,127.36927984536933,174.47996344022138,114.89983512016579,186.94940816542493
India,2038,ARIMAX_best_subset,149.88694555068525,146.1573383946067,153.6165527067638,144.18300362674836,155.59088747462215
India,2038,ARIMAX_best_subset,152.9478515611487,150.05772309588477,155.83798002641262,148.52778150317633,157.36792161912106
India,2039,ARIMAX_best_subset,150.92462164279536,126.67075325145437,175.17849003413636,113.83153088401515,188.01771240157558
India,2039,ARIMAX_best_subset,149.8817898956145,145.92071347859957,153.84286631262944,143.82384628562713,155.93973350560188
India,2039,ARIMAX_best_subset,153.03815490093407,150.06873801631332,156.00757178555483,148.49682366978024,157.5794861320879
India,2040,ARIMAX_best_subset,150.92462164279536,125.99178913833623,175.8574541472545,112.7931448804514,189.05609840513932
India,2040,ARIMAX_best_subset,149.8815590058538,145.69269213609263,154.07042587561497,143.47523996142579,156.28787805028182
India,2040,ARIMAX_best_subset,153.1234505016588,150.08398613617396,156.16291486714363,148.47499089315946,157.77191011015813
India,2041,ARIMAX_best_subset,150.92462164279536,125.33083057061658,176.51841271497415,111.78229598226196,190.06694730332876
India,2041,ARIMAX_best_subset,149.88591778243998,145.47318464974873,154.29865091513122,143.13722483399346,156.6346107308865
India,2041,ARIMAX_best_subset,153.20369358887385,150.10266877527675,156.30471840247094,148.4610853995323,157.9463017782154
India,2042,ARIMAX_best_subset,150.92462164279536,124.68651679131528,177.16272649427543,110.79690309123399,191.05234019435673
India,2042,ARIMAX_best_subset,149.8945497696339,145.2620749761789,154.5270245630889,142.80979095183082,156.97930858743698
India,2042,ARIMAX_best_subset,153.27889201497038,150.1240488816937,156.43373514824705,148.45397580844372,158.10380822149705
India,2043,ARIMAX_best_subset,150.92462164279536,124.05765026624852,177.7915930193422,109.83513473687992,192.0141085487108
India,2043,ARIMAX_best_subset,149.90715617325938,145.0592256355652,154.75508671095355,142.49288622978295,157.3214261167358
India,2043,ARIMAX_best_subset,153.34909848420025,150.14745403381306,156.55074293458745,148.45260583983693,158.24559112856358
India,2044,ARIMAX_best_subset,150.92462164279536,123.44317052210104,178.40607276348968,108.89536906522186,192.95387422036885
India,2044,ARIMAX_best_subset,149.92345492982346,144.8644818109776,154.98242804866933,142.18642321118125,157.66048664846568
India,2044,ARIMAX_best_subset,153.41440350678172,150.17227771642942,156.65652929713403,148.45599999553585,158.3728070180276
India,2045,ARIMAX_best_subset,150.92462164279536,122.84213314106113,179.0071101445296,107.97616171385796,193.87308157173277
India,2045,ARIMAX_best_subset,149.94317982380747,144.67767480068662,155.20868484692832,141.8902848149781,157.99607483263685
India,2045,ARIMAX_best_subset,153.47492903961896,150.19797920752015,156.75187887171776,148.4632667524843,158.48659132675363
India,2046,ARIMAX_best_subset,150.92462164279536,122.25369272165713,179.59555056393359,107.07621975281066,194.77302353278006
India,2046,ARIMAX_best_subset,149.966079650651,144.49862493628711,155.4335343650149,141.6043292417214,158.32783005958063
India,2046,ARIMAX_best_subset,153.53082277111992,150.22408235062127,156.83756319161856,148.47359971069162,158.58804583154821
Nepal,2022,ARIMAX_best_subset,136.7557407289029,134.9062868399308,138.60519461787501,133.92724509056123,139.58423636724459
Nepal,2022,ARIMAX_best_subset,136.50143570331795,136.36681595326246,136.63605545337344,136.2955525622799,136.707318844356
Nepal,2022,ARIMAX_best_subset,136.3356067377042,135.85784923661595,136.81336423879247,135.6049396926533,137.06627378275513
Nepal,2023,ARIMAX_best_subset,136.69189535543484,133.52120700154046,139.86258370932921,131.84274597517347,141.5410447356962
Nepal,2023,ARIMAX_best_subset,136.38367123381082,136.09958185815395,136.66776060946768,135.94919402692503,136.8181484406966
Nepal,2023,ARIMAX_best_subset,136.21332557048396,135.44943235126334,136.97721878970458,135.04505170780055,137.38159943316737
Nepal,2024,ARIMAX_best_subset,136.8200577609891,131.77675575467336,141.86335976730484,129.10699294073981,144.5331225812384
Nepal,2024,ARIMAX_best_subset,136.18976162456056,135.74747930653794,136.63204394258318,135.51334919011055,136.86617405901058
Nepal,2024,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2025,ARIMAX_best_subset,136.76590999984842,130.12774513081987,143.40407486887696,126.61371291583481,146.91810708386203
Nepal,2025,ARIMAX_best_subset,135.93956464288127,135.34594711509183,136.5331821706707,135.03170497781613,136.8474243079464
Nepal,2025,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2026,ARIMAX_best_subset,136.837236448765,128.50997970378933,145.16449319374067,124.10179626128037,149.57267663624964
Nepal,2026,ARIMAX_best_subset,135.65598986342343,134.92955387852817,136.3824258483187,134.54500189715807,136.76697782968878
Nepal,2026,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2027,ARIMAX_best_subset,136.79597830820475,127.01420620243779,146.57775041397173,121.83604883854304,151.75590777786647
Nepal,2027,ARIMAX_best_subset,135.36303681751545,134.52997447672067,136.19609915831023,134.0889779120975,136.6370957229334
Nepal,2027,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2028,ARIMAX_best_subset,136.83685266006063,125.63238843865247,148.0413168814688,119.7011033617517,153.97260195836955
Nepal,2028,ARIMAX_best_subset,135.08387600798417,134.17390461577378,135.99384740019457,133.69219485862968,136.47555715733867
Nepal,2028,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2029,ARIMAX_best_subset,136.80796940320604,124.35160652900284,149.26433227740924,117.75760633691361,155.85833246949846
Nepal,2029,ARIMAX_best_subset,134.8391178255346,133.8812876991104,135.7969479519588,133.37424305843845,136.30399259263075
Nepal,2029,ARIMAX_best_subset,136.26806721942694,135.41073182540694,137.12540261344694,134.95688588257877,137.5792485562751
Nepal,2030,ARIMAX_best_subset,136.83238275660764,123.17781867331686,150.48694683989842,115.94952907567028,157.715236437545
