country,MASE_robust_arima,MASE_robust_arimax_full,MASE_robust_drift,MASE_robust_ets,MASE_robust_linear,MASE_robust_naive,RMSE_arima,RMSE_arimax_full,RMSE_drift,RMSE_ets,RMSE_linear,RMSE_naive,MAE_arima,MAE_arimax_full,MAE_drift,MAE_ets,MAE_linear,MAE_naive
Bangladesh,0.7244170258781525,1.0564442426426417,2.226526655833486,1.4979084941697236,0.618418932180732,1.4912980805097684,1.767938143623848,2.6672086599506475,4.79824873622481,3.3071764241736274,1.3921509834690584,3.2942833324982796,1.5601429957650168,2.275214450650452,4.795166103076928,3.225975318074447,1.3318598694179968,3.2117387800000046
Bhutan,0.4538234435245255,0.1125609136732012,1.1526585103940679,1.8536258997184598,0.7246579223840867,0.4717143872051644,0.447316646099415,0.11329190086313037,0.8926331554705869,1.4202097619651188,0.5835483658547984,0.46080380759164613,0.34526902419881367,0.08563637992133125,0.8769429715384689,1.4102391904988791,0.5513199842572079,0.358880460000006
India,2.0469021556351215,0.13527674727406705,2.5152864971053983,1.8317532774737972,0.5744528879376497,1.710454060810696,5.890208949635551,0.5047017315979959,7.386637755761927,5.304972110257939,2.4096079002507915,4.951368892586599,5.808164569835514,0.3838530378585858,7.137223376923089,5.197671250486439,1.6300324378347626,4.853480000000007
Nepal,0.996722176175658,0.24397006388337603,3.49953284596948,1.2760718778794398,0.5482150750171447,2.7163952413918087,1.8144181317875763,0.4731241071355815,5.366790045260839,2.222966627043201,1.0725527700098296,4.16173780845226,1.524535450016316,0.37316417756456416,5.352707113076929,1.9518145187262745,0.8385218429711131,4.154859740000012
Pakistan,5.105436443319136,0.09559188568751284,5.387465887292465,3.7568478588084604,4.911923504087917,2.647604976641971,11.253755305555869,0.22829330735073697,11.870563289879065,8.084692107111191,10.79497553998386,5.633463646774814,10.692454686022637,0.20020069144190417,11.283116636923058,7.868068859256124,10.287175263418822,5.544951259999988
